precio,area_m2,habitaciones,baños,estrato,barrio,antiguead,administracion,parqueadero,codigo,equipado,sauna,jacuzzi,calefaccion,porteria,vista_panoramica,vista_exterior,picina,terraza,balcon,area_terraza_balcon_m2,localidad
1100000000,129.0,3,3,6,SANTA PAULA,Más de 20 años,673000.0,2,10967-M4086242,0,0,0,0,0,1,1,0,0,1,5.0,USAQUEN
1100000000,129.0,3,3,6,SANTA PAULA,Entre 0 y 5 años,673000.0,2,10967-M4085600,0,0,0,0,0,0,0,0,0,1,5.0,USAQUEN
335000000,69.0,3,2,4,VICTORIA NORTE,Más de 20 años,343000.0,1,2328-M4028547,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
450000000,86.0,3,2,4,PONTEVEDRA,Entre 10 y 20 años,270000.0,1,2748-M3916748,0,0,0,0,0,0,0,0,0,0,0.0,SUBA
690000000,82.0,2,2,5,ANTIGUA LISBOA,Entre 5 y 10 años,630000.0,2,3312-M3785825,0,1,0,0,0,1,0,0,1,0,67.0,SUBA
171000000,51.0,2,2,3,ATLANTA,Entre 5 y 10 años,,0,3496-M4083914,0,0,0,0,0,0,1,0,0,0,0.0,CIUDAD BOLIVAR
265000000,54.0,3,1,3,BRITALIA NORTE,Más de 20 años,183500.0,1,3553-M3441969,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
290000000,73.05,3,2,4,EL REDIL,Más de 20 años,254000.0,1,3236-M3422580,0,0,0,0,0,0,0,0,0,0,0.0,USAQUEN
980000000,87.0,2,3,6,CHICO,Entre 0 y 5 años,500000.0,2,3236-M2559068,0,0,0,0,0,1,0,0,0,0,0.0,CHAPINERO
1200000000,148.2,2,3,6,EL CHICO NORTE III,Entre 10 y 20 años,1109500.0,2,2355-M2609203,0,0,0,0,0,0,1,0,0,0,0.0,CHAPINERO
580000000,112.0,3,3,4,VICTORIA NORTE,Más de 20 años,421000.0,2,603-M2698055,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
450000000,81.0,3,3,4,CEDRO NARVAEZ,Entre 10 y 20 años,,2,3496-M4083579,0,0,0,0,0,0,1,0,0,1,2.0,USAQUEN
473000000,90.0,3,2,5,PRADOS DE LA CALLEJA,Más de 20 años,605000.0,1,3496-M4083558,0,0,0,0,0,0,1,0,0,0,0.0,USAQUEN
370000000,87.0,3,2,5,CONTADOR,Más de 20 años,436000.0,1,2359-M3205349,0,0,0,0,0,0,1,0,0,0,0.0,USAQUEN
410000000,96.0,4,3,5,SANTA HELENA,Más de 20 años,294000.0,1,953-M3918123,0,0,0,0,0,1,1,0,0,0,0.0,SUBA
305000000,64.8,3,2,4,EL REDIL,Entre 10 y 20 años,175000.0,1,3038-M3918816,0,0,0,0,0,1,0,0,0,0,0.0,USAQUEN
690000000,137.0,3,3,5,PUENTE LARGO,Entre 5 y 10 años,580000.0,1,3147-M2357656,0,0,0,0,0,0,1,0,0,1,26.0,SUBA
410000000,92.0,3,2,5,COLINA CAMPESTRE,Más de 20 años,356000.0,2,2974-M4029575,0,0,0,0,0,1,1,0,0,0,0.0,SUBA
410000000,92.0,3,2,5,COLINA CAMPESTRE,Más de 20 años,356000.0,2,2974-M4029606,0,0,0,0,0,1,1,0,0,0,0.0,SUBA
150000000,52.0,3,2,2,EL PORVENIR,Entre 10 y 20 años,67500.0,0,3496-M4083982,0,0,0,0,0,0,1,0,0,0,0.0,USME
447500000,75.0,2,2,5,EL BATAN,Entre 10 y 20 años,,2,3496-M4083375,0,0,0,0,0,0,1,0,0,1,2.0,SUBA
180000000,35.0,2,1,4,COLINA CAMPESTRE,Entre 10 y 20 años,102000.0,0,4058-M3152920,0,0,0,0,0,1,0,0,0,0,0.0,SUBA
420000000,81.0,2,2,5,ALHAMBRA,Más de 20 años,306000.0,1,3147-M3498657,0,0,0,0,0,0,1,0,0,0,0.0,SUBA
530000000,94.45,3,2,5,SANTA BARBARA S2 ND,Más de 20 años,560000.0,2,3340-M3696099,0,0,0,0,0,0,0,0,0,0,0.0,USAQUEN
1750000000,209.0,3,4,6,ROSALES,Entre 5 y 10 años,1100000.0,2,3241-M2357540,0,0,0,0,0,0,1,0,1,0,9.0,CHAPINERO
380000000,74.0,3,2,5,MONACO,Más de 20 años,,1,3496-M4083429,0,0,0,0,0,0,1,0,1,0,2.0,SUBA
420000000,80.0,2,2,5,CEDRITOS,Entre 10 y 20 años,328000.0,1,2162-M3319556,0,0,0,0,0,0,0,0,0,1,3.0,USAQUEN
1700000000,163.0,3,4,5,SANTA ANA OCCIDENTAL,Entre 5 y 10 años,1088300.0,3,3390-M4028127,0,0,0,0,0,1,1,0,1,0,30.0,USAQUEN
319000000,37.24,2,2,4,ANDES LA FLORESTA,Más de 20 años,,1,11203-M4152906,0,0,0,0,0,1,1,0,1,0,27.0,SUBA
1680000000,143.53,3,3,5,LA CALLEJA,Entre 0 y 5 años,1170000.0,3,2359-M4151761,0,0,0,0,0,0,0,1,0,1,10.62,USAQUEN
1950000000,287.0,3,4,6,CHICO LA CABRERA,Más de 20 años,1334700.0,3,14-M2908156,0,0,0,0,0,1,0,0,0,0,0.0,CHAPINERO
1500000000,230.0,3,3,6,CHICO III,Remodelado,1100000.0,2,14388-M3442602,1,0,0,0,0,0,0,0,0,1,5.0,CHAPINERO
1200000000,223.0,4,4,6,SANTA BARBARA,Remodelado,1490000.0,4,2559-M2609086,0,0,0,0,0,0,0,0,1,0,37.0,USAQUEN
495000000,90.0,3,3,5,SAN JOSE DEL PRADO,Entre 0 y 5 años,360000.0,2,2748-M3916765,0,0,0,0,0,0,0,1,0,0,0.0,SUBA
1350000000,210.0,3,5,2,COLINA CAMPESTRE,Entre 5 y 10 años,550000.0,2,2456-M3697688,0,1,1,0,0,1,0,1,1,0,17.0,SUBA
650000000,100.0,3,3,5,COLINA CAMPESTRE,Entre 0 y 5 años,350000.0,2,2456-M2715787,0,1,0,0,0,1,0,1,0,1,5.0,SUBA
2900000000,450.0,4,5,6,CHICO NORTE,Remodelado,3100000.0,4,2162-M4084875,0,0,0,0,0,1,0,0,1,0,60.0,CHAPINERO
2450000000,253.71,3,3,6,ALTOS DE REFUGIO,Más de 20 años,3000000.0,2,2162-M2733830,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
1900000000,212.0,3,4,6,CHICO NORTE,Entre 0 y 5 años,1114000.0,3,2238-M2826228,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
1700000000,285.0,3,4,6,CHICO NORTE,Entre 10 y 20 años,1678600.0,3,2328-M3101384,0,0,1,0,0,0,0,0,0,0,0.0,CHAPINERO
470000000,97.0,3,2,4,METROPOLIS,Entre 10 y 20 años,370000.0,1,5161-M4029612,0,0,0,0,0,0,0,0,0,0,0.0,BARRIOS UNIDOS
595000000,84.0,2,2,6,CHICO NAVARRA,Entre 5 y 10 años,695000.0,2,5395-M4085024,0,0,0,0,0,0,0,0,1,0,28.0,CHAPINERO
319990000,82.0,3,2,3,LAS NIEVES,Más de 20 años,220000.0,0,159-M4027699,0,0,0,0,0,1,0,0,0,0,0.0,SANTA FE
1790000000,358.0,5,4,6,NOGAL,Más de 20 años,1050000.0,2,3241-M2869041,0,0,0,0,0,0,1,0,1,0,70.0,CHAPINERO
487000000,97.0,2,2,4,CAOBOS SALAZAR,Entre 10 y 20 años,363600.0,1,3496-M4083549,0,0,0,0,0,0,1,0,0,0,0.0,USAQUEN
2200000000,360.0,4,5,6,SUBA,Entre 5 y 10 años,1500000.0,4,2748-M3916798,0,0,0,0,0,1,1,0,0,0,0.0,SUBA
1240000000,150.0,4,3,6,UNICENTRO,Más de 20 años,800000.0,2,2821-M3497760,0,0,0,0,0,1,0,0,0,0,0.0,SANTA FE
650000000,115.0,3,3,6,SANTA BARBARA CENTRAL,Remodelado,420000.0,2,2699-M2589378,0,0,0,0,0,0,1,0,0,0,0.0,USAQUEN
4870000000,339.0,3,5,6,CHICO RESERVADO,Entre 0 y 5 años,1600000.0,4,3664-M3579251,0,1,0,0,0,1,0,1,1,0,39.0,CHAPINERO
350000000,68.73,3,2,4,LOS ANDES,Entre 10 y 20 años,420000.0,1,3038-M4028165,0,0,0,0,0,0,0,0,0,0,0.0,BARRIOS UNIDOS
690000000,137.0,3,3,4,COLINA CAMPESTRE,Entre 5 y 10 años,400000.0,2,2456-M2715789,0,0,0,0,0,1,0,0,1,0,7.0,SUBA
450000000,80.0,2,2,5,SANTA BARBARA OCCIDENTAL,Más de 20 años,679000.0,1,3496-M4083595,0,0,0,0,0,0,1,0,0,0,0.0,USAQUEN
1580000000,146.0,3,3,6,CHICO RESERVADO,Entre 0 y 5 años,,2,3664-M3784808,0,0,0,0,0,0,0,0,0,1,3.0,CHAPINERO
177500000,40.0,2,1,3,RAFAEL ESCAMILLA,Entre 0 y 5 años,88000.0,0,3496-M4083956,0,0,0,0,0,0,1,0,0,0,0.0,CIUDAD BOLIVAR
375000000,65.0,2,2,3,BRITALIA,Entre 0 y 5 años,308000.0,1,3496-M3579252,0,0,0,0,0,0,1,0,0,1,1.0,SUBA
725000000,110.0,2,3,6,CHICO,Entre 10 y 20 años,1000000.0,2,3390-M3101438,0,0,0,0,0,0,0,0,1,0,15.0,CHAPINERO
600000000,87.85,2,3,6,SAN PATRICIO,Entre 0 y 5 años,420000.0,1,164-M3042950,0,0,0,0,0,0,1,0,0,1,4.0,USAQUEN
647000000,158.0,3,3,5,BATAN MALIBU,Más de 20 años,407000.0,1,683-M2716363,0,0,0,0,0,0,0,0,1,0,8.0,SUBA
1050000000,181.0,3,4,6,LA CAROLINA COUNTRY,Más de 20 años,1450000.0,3,11203-M3153694,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
500000000,125.0,3,3,5,SANTA BARBARA OCCIDENTAL,Más de 20 años,648000.0,2,11203-M3032441,0,0,0,0,0,0,0,0,0,0,0.0,USAQUEN
166000000,38.0,2,1,3,SUBA VILLA ELISA,Remodelado,124000.0,0,11104-M3918750,0,0,0,0,0,0,0,0,0,0,0.0,SUBA
370000000,57.0,1,1,4,CEDRITOS,Entre 0 y 5 años,250000.0,1,11203-M4086304,0,1,0,0,0,1,0,0,0,1,8.0,USAQUEN
250000000,76.0,3,2,3,MILENTA II,Más de 20 años,217000.0,0,11104-M4085547,0,0,0,0,0,1,0,0,0,0,0.0,KENNEDY
380000000,74.0,3,2,5,MONACO,Más de 20 años,10000.0,1,11104-M3643593,1,0,0,0,0,0,0,0,0,0,0.0,SUBA
820000000,134.0,3,3,4,ALTOS DE BACATA,Entre 5 y 10 años,700000.0,2,3312-M3897245,0,0,0,0,0,1,0,0,0,1,8.0,SUBA
597000000,118.0,3,3,5,PASADENA ILARCO,Más de 20 años,506000.0,2,11203-M4037885,0,0,0,0,0,0,1,0,0,1,4.0,SUBA
1600000000,1.0,3,4,6,ROSALES,Remodelado,1800000.0,3,3664-M3749469,0,0,0,0,0,1,0,0,0,0,0.0,CHAPINERO
3700000000,336.0,4,4,6,CHICO MUSEO,Más de 20 años,3200000.0,4,770-M3896220,1,0,0,0,0,1,0,0,0,1,1.0,CHAPINERO
950000000,186.0,3,5,5,COLINA CAMPESTRE,Entre 5 y 10 años,500000.0,2,2456-M2521339,0,1,0,0,0,1,0,1,1,0,13.0,SUBA
1300000000,126.5,2,3,6,LOS ROSALES,Entre 5 y 10 años,1274000.0,3,3390-M3224116,0,0,0,0,0,1,1,0,0,1,5.0,CHAPINERO
314000000,75.0,3,2,6,SANTA BARBARA,Más de 20 años,576000.0,1,3312-M4014378,0,0,0,0,0,1,0,0,0,0,0.0,USAQUEN
830000000,146.0,2,3,6,CHICO LA CABRERA,Más de 20 años,1100000.0,2,2501-M3821928,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
1800000000,183.0,2,3,6,ROSALES,Entre 0 y 5 años,1200000.0,2,3241-M2602473,0,1,0,0,0,1,1,1,1,0,5.0,CHAPINERO
2000000000,350.0,3,5,6,LOS ROSALES,Remodelado,1160000.0,2,2748-M2446118,0,1,1,0,0,1,0,1,0,0,0.0,CHAPINERO
520000000,65.0,1,2,6,SANTA PAULA MOLINOS NORTE,Entre 5 y 10 años,240000.0,1,13036-M3348396,0,0,0,0,0,0,0,0,0,1,5.0,CHAPINERO
1000000000,120.0,2,3,6,CHICO NORTE,Entre 0 y 5 años,634000.0,2,2162-M2347160,0,1,0,0,0,1,0,1,0,1,2.0,CHAPINERO
2000000000,430.0,5,5,6,CHICO NAVARRA,Entre 10 y 20 años,2360000.0,4,3390-M3676942,0,0,0,0,0,1,1,0,1,0,40.0,CHAPINERO
1400000000,158.0,3,4,6,RESERVA DE LA SIERRA,Entre 5 y 10 años,770000.0,2,3774-M2811935,0,1,0,0,0,0,0,1,1,0,8.0,USAQUEN
265000000,64.0,3,2,4,RINCON DE GRANADA,Más de 20 años,230000.0,1,883-M3020471,0,0,0,0,0,1,0,0,0,0,0.0,CHAPINERO
450000000,81.0,3,2,4,CEDRO NARVAEZ,Entre 10 y 20 años,,2,3496-M4065786,0,0,0,0,0,0,1,0,0,0,0.0,USAQUEN
1580000000,219.0,3,5,6,BOSQUE MEDINA,Más de 20 años,1460000.0,3,2359-M4067056,0,0,1,0,0,1,0,0,0,1,4.0,USAQUEN
2600000000,400.0,4,5,6,ALTOS DE SUBA,Entre 5 y 10 años,1100000.0,4,2748-M3614888,0,0,0,0,0,1,0,1,1,0,10.0,SUBA
1500000000,181.0,3,5,5,BELLA SUIZA,Entre 0 y 5 años,780000.0,2,5255-M2777079,0,0,0,0,0,1,0,0,0,1,10.0,USAQUEN
1950000000,240.0,3,4,6,LA CABRERA RESERVADO,Entre 10 y 20 años,1300000.0,2,3664-M3749462,0,1,1,0,0,0,0,0,1,0,10.0,CHAPINERO
170000000,56.0,3,1,3,LA MILAGROSA,Más de 20 años,50000.0,0,13696-M4066961,0,0,0,0,0,0,0,0,0,0,0.0,CIUDAD BOLIVAR
350000000,64.0,3,2,4,LAS VILLAS BULEVAR,Entre 10 y 20 años,300000.0,1,13674-M3751283,0,0,0,0,0,1,0,0,0,0,0.0,SUBA
6300000000,393.0,3,4,6,CHICO SEMINARIO,Entre 0 y 5 años,2899800.0,4,2162-M3677560,0,1,0,0,0,1,0,1,0,1,15.0,CHAPINERO
477000000,49.0,1,2,6,CHICO NORTE III,Entre 5 y 10 años,352700.0,1,3496-M3750831,0,0,0,0,0,0,1,0,0,0,0.0,CHAPINERO
940000000,197.0,4,4,5,COLINA CAMPESTRE GRATAMIRA REAL,Más de 20 años,950000.0,2,3240-M3614312,0,0,0,0,0,1,0,0,0,0,0.0,SUBA
2300000000,460.0,5,5,6,BOSQUE MEDINA,Entre 5 y 10 años,1945000.0,4,3241-M2639815,0,0,0,0,0,0,1,0,1,0,100.0,USAQUEN
1300000000,276.0,4,5,5,LA CALLEJA,Entre 5 y 10 años,1640000.0,4,5483-M2539215,0,1,0,0,0,0,0,0,1,0,70.0,USAQUEN
410000000,64.0,2,1,6,SAN PATRICIO,Entre 10 y 20 años,,1,3437-M4066192,0,0,0,0,0,0,0,0,0,0,0.0,USAQUEN
2300000000,334.0,3,4,5,SALITRE ESPERANZA,Entre 10 y 20 años,901000.0,3,438-M2743339,0,0,1,0,0,1,0,0,0,1,6.0,TEUSAQUILLO
470000000,81.0,3,3,5,PUENTE LARGO PASADENA,Más de 20 años,450000.0,2,10165-M3401989,0,0,0,0,0,0,0,0,1,0,9.0,SUBA
850000000,173.0,3,5,4,COLINA CAMPESTRE,Entre 5 y 10 años,450000.0,2,2456-M3567332,0,1,1,0,0,1,0,1,1,0,15.0,SUBA
975000000,158.0,3,4,6,NOGAL,Más de 20 años,970000.0,2,770-M3056812,0,0,0,0,0,1,0,0,0,0,0.0,CHAPINERO
2225000000,297.0,3,5,6,BOSQUE MEDINA,Entre 5 y 10 años,1280000.0,3,2266-M3040995,0,0,0,0,0,0,1,0,1,0,27.0,USAQUEN
1930000000,180.0,3,5,6,LOS ROSALES,Entre 0 y 5 años,1100000.0,4,2627-M3401078,0,0,0,0,0,1,0,0,1,0,55.0,CHAPINERO
6400000000,363.0,4,5,6,EL REFUGIO,Entre 0 y 5 años,2000000.0,3,2748-M2463682,0,1,1,1,0,1,0,1,0,1,6.0,CHAPINERO
820000000,154.0,3,5,5,LAGOS DE CORDOBA,Entre 10 y 20 años,564000.0,2,2748-M3224282,0,0,0,0,0,0,0,0,0,1,4.0,SAN CRISTOBAL
1400000000,256.0,4,5,6,RINCON DEL CHICO,Más de 20 años,1100000.0,4,2489-M2521433,0,0,0,0,0,1,1,0,0,1,10.0,CHAPINERO
820000000,153.0,3,4,6,EL RINCON DEL CHICO,Más de 20 años,1090000.0,1,359-M3751233,0,0,0,0,0,0,0,0,1,0,45.51,CHAPINERO
650000000,112.0,3,3,4,MAZUREN,Entre 5 y 10 años,400900.0,2,717-M3223796,0,0,0,0,0,1,0,0,0,1,4.0,SUBA
1850000000,228.0,3,4,6,EL NOGAL,Más de 20 años,1500000.0,3,3553-M3481550,0,0,0,0,0,0,1,0,0,1,1.5,CHAPINERO
365000000,70.0,2,2,4,USAQUEN,Entre 0 y 5 años,200000.0,1,5105-M3296467,0,1,0,0,0,0,0,0,0,1,5.0,USAQUEN
470000000,100.0,3,2,5,PASADENA PARALELO,Más de 20 años,531000.0,1,438-M3056458,0,0,0,0,0,0,0,0,0,0,0.0,SUBA
290000000,80.0,3,2,4,EL REDIL,Entre 5 y 10 años,256000.0,1,4058-M3751864,0,0,0,0,0,1,1,0,0,0,0.0,USAQUEN
1700000000,193.0,3,3,6,EL NOGAL,Entre 10 y 20 años,1084000.0,2,3147-M2582377,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
430000000,95.0,3,2,4,CEDRITOS,Más de 20 años,317000.0,1,3496-M4065835,0,0,0,0,0,0,1,0,0,0,0.0,USAQUEN
560000000,104.0,3,3,6,RINCON DEL CHICO,Remodelado,569000.0,2,11203-M2811480,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
2000000000,224.0,3,3,6,LA CABRERA,Remodelado,1200000.0,2,2559-M3677658,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
1800000000,205.0,3,4,6,CHICO RESERVADO,Más de 20 años,1850000.0,2,2559-M3296554,0,1,0,0,0,0,0,0,0,1,4.0,CHAPINERO
880000000,134.0,3,4,5,SANTA BARBARA OCCIDENTAL,Más de 20 años,610000.0,2,753-M3616294,0,0,0,0,0,0,0,0,0,1,1.0,USAQUEN
265000000,51.0,2,1,3,SANTA MARIA DEL LAGO,Más de 20 años,170000.0,1,9894-M3677189,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
5400000000,350.0,4,5,6,LOS ROSALES,Entre 5 y 10 años,2600000.0,3,14383-M3896870,0,1,0,0,0,1,0,1,1,0,147.0,CHAPINERO
285000000,57.0,3,2,4,PORTAL DE MODELIA,Más de 20 años,150000.0,1,13016-M4131974,0,0,0,0,0,0,0,0,0,0,0.0,FONTIBON
195500000,62.0,3,2,2,PERDOMO CIUDAD BOLIVAR,Entre 5 y 10 años,150000.0,1,3496-M4132404,0,0,0,0,0,0,1,0,0,0,0.0,CIUDAD BOLIVAR
1260000000,155.0,3,4,6,LA CABRERA EL RETIRO,Entre 10 y 20 años,1185000.0,2,851-M4132956,0,0,0,0,0,0,1,0,0,1,10.0,CHAPINERO
315000000,70.0,3,2,3,SANTA HELENA DE BAVIERA,Más de 20 años,294000.0,1,3702-M4132494,0,0,0,0,0,1,0,0,0,0,0.0,SUBA
950000000,134.0,3,4,5,SANTA BARBARA ORIENTAL,Entre 0 y 5 años,,2,252-M4132884,0,0,0,0,0,1,0,0,0,0,0.0,USAQUEN
550000000,107.0,3,3,5,CENDEROS DE COLINA,Entre 10 y 20 años,450000.0,2,290-M4141255,0,0,0,0,0,0,0,0,0,0,0.0,SUBA
480000000,94.0,3,2,4,PORTALES DEL NORTE,Entre 10 y 20 años,380000.0,2,10139-M4141505,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
1800000000,230.0,3,4,6,EL REFUGIO,Más de 20 años,515000.0,2,3390-M4141684,0,0,0,0,0,0,1,0,0,1,11.0,CHAPINERO
351000000,86.0,3,2,4,EL VERBENAL,Entre 10 y 20 años,250000.0,1,2974-M4141761,0,0,0,0,0,0,1,0,0,1,2.0,USAQUEN
278000000,74.0,3,2,4,PINAR DE SUBA,Más de 20 años,211000.0,1,2510-M4141837,0,0,0,0,0,0,0,0,0,0,0.0,SUBA
660000000,120.0,4,3,5,ALTOS DE SUBA,Entre 10 y 20 años,700000.0,2,533-M4144952,0,0,0,0,0,1,0,0,0,1,5.0,SUBA
1650000000,181.17,3,5,6,RESERVA DE LA SIERRA,Entre 5 y 10 años,950000.0,2,171-M4142948,0,1,1,0,0,0,1,1,0,1,2.0,USAQUEN
1380000000,282.0,4,4,5,COLINA CAMPESTRE,Entre 10 y 20 años,995000.0,2,3074-M4077354,0,1,0,0,0,0,0,1,1,0,41.0,SUBA
1350000000,290.0,4,5,5,LA CALLEJA,Entre 5 y 10 años,1300000.0,3,3074-M2866421,0,0,0,0,0,0,1,0,1,0,75.0,USAQUEN
2200000000,277.0,3,5,6,ROSALES BELLA VISTA,Remodelado,2422000.0,2,2993-M2866416,0,0,0,0,0,1,0,0,1,0,38.0,CHAPINERO
1500000000,248.0,4,5,5,COLINA CAMPESTRE,Entre 5 y 10 años,750000.0,3,2456-M2781693,0,1,0,0,0,1,0,1,1,0,34.0,SUBA
660000000,132.0,3,4,5,COLINA CAMPESTRE,Entre 5 y 10 años,420000.0,2,2456-M3310361,0,1,0,0,0,1,0,0,1,0,6.0,SUBA
990000000,172.0,3,4,6,SANTA BARBARA,Remodelado,850000.0,2,3241-M2606573,0,0,0,0,0,0,1,0,0,0,0.0,USAQUEN
4300000000,388.0,4,5,6,CABRERA,Remodelado,1900000.0,3,2559-M3633317,0,0,0,0,0,1,0,0,1,0,30.0,CHAPINERO
1700000000,260.0,4,5,6,CHICO NORTE,Entre 5 y 10 años,1100000.0,3,4186-M3495414,0,0,0,0,0,1,0,0,0,1,1.0,CHAPINERO
245000000,68.75,3,2,3,EL VERBENAL,Entre 5 y 10 años,360000.0,1,10145-M4021768,0,0,0,0,0,0,0,0,0,1,1.0,USAQUEN
580000000,135.0,4,3,5,CEDRITOS,Más de 20 años,730000.0,2,14560-M3774177,1,0,0,0,0,0,0,0,0,1,2.0,USAQUEN
171937500,32.75,1,1,3,LA ESPANOLA,Entre 0 y 5 años,,1,11104-M3147020,0,1,0,0,0,0,1,0,0,0,0.0,ENGATIVA
730000000,114.0,3,2,6,LA CAROLINA COUNTRY,Remodelado,600000.0,4,11204-M2676629,0,0,0,0,0,0,1,0,0,0,0.0,CHAPINERO
1700000000,316.0,3,5,6,MONTEARROYO,Más de 20 años,2100000.0,3,374-M3063500,0,1,1,0,0,1,0,0,1,0,15.0,USAQUEN
1890000000,299.0,3,4,6,CHICO NOGAL,Entre 5 y 10 años,1940000.0,2,10139-M3684572,0,0,0,0,0,0,1,0,0,0,0.0,CHAPINERO
1350000000,172.0,3,5,5,LAGOS DE CORDOBA,Entre 5 y 10 años,420000.0,2,14674-M3774086,1,1,1,0,0,1,0,1,0,1,10.0,SAN CRISTOBAL
660000000,94.0,3,3,,SALITRE OCCIDENTAL,Entre 5 y 10 años,370000.0,0,603-100701907,0,0,0,0,0,0,0,0,0,0,0.0,TEUSAQUILLO
850000000,136.0,3,3,4,GRATAMIRA,Entre 5 y 10 años,,2,10967-M3495199,0,0,0,0,0,1,0,1,0,0,0.0,SUBA
2200000000,179.0,2,3,6,SEMINARIO CHICO,Entre 0 y 5 años,1380000.0,3,3664-M2628950,0,0,0,0,0,0,0,0,1,0,60.0,CHAPINERO
950000000,122.0,3,3,6,CHAPINERO ROSALES,Entre 10 y 20 años,920000.0,2,3390-M2822790,0,0,0,0,0,0,0,0,1,0,13.7,CHAPINERO
410000000,112.0,3,3,4,MARANTA III,Más de 20 años,376000.0,1,2974-M4141702,0,0,0,0,0,0,0,0,0,1,4.0,USAQUEN
1200000000,114.0,3,3,6,CHICO,Entre 10 y 20 años,800000.0,2,754-M4145607,0,0,0,0,0,0,0,1,0,0,0.0,CHAPINERO
1500000000,295.0,4,4,6,CHICO,Remodelado,1200000.0,3,10139-M2681037,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
438000000,134.0,4,3,3,BOSQUE POPULAR,Más de 20 años,234000.0,1,3553-M3646539,0,0,0,0,0,1,1,0,0,0,0.0,ENGATIVA
1520000000,190.0,3,3,6,LA CABRERA,Remodelado,900000.0,4,770-M3366625,1,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
295000000,58.0,3,2,3,CANTALEJO,Entre 5 y 10 años,200000.0,1,883-M3928631,0,1,0,0,0,0,0,0,0,1,5.0,SUBA
575000000,84.9,2,2,4,CAOBOS SALAZAR,Entre 0 y 5 años,290000.0,2,164-M3042981,0,0,0,0,0,0,1,0,0,0,0.0,USAQUEN
365000000,53.0,1,2,5,CEDRITOS,Entre 0 y 5 años,151000.0,1,3460-M2667172,0,1,0,0,0,0,0,0,1,0,2.0,USAQUEN
450000000,53.0,1,2,5,PASADENA,Entre 0 y 5 años,320000.0,2,2731-M3852241,0,1,0,0,0,0,0,0,0,1,5.0,SUBA
485000000,89.0,3,3,6,SAN PATRICIO,Más de 20 años,680000.0,1,2510-M4156145,0,0,0,0,0,0,0,0,0,0,0.0,USAQUEN
178000000,53.0,3,1,3,BOCHICA IV,Más de 20 años,139000.0,1,38-M4156636,0,0,0,0,0,0,1,0,0,0,0.0,ENGATIVA
1038000000,171.0,3,4,5,COLINA,Entre 10 y 20 años,520000.0,2,603-M4156203,0,0,0,0,0,1,0,1,0,1,8.0,SUBA
370000000,55.0,1,2,5,NUEVA AUTOPISTA,Entre 0 y 5 años,295000.0,1,13193-M4156394,0,0,0,0,0,0,0,0,0,0,0.0,USAQUEN
370000000,92.4,3,3,4,CEDRITOS,Más de 20 años,342000.0,1,4606-M4155732,0,0,0,0,0,0,1,0,1,0,30.0,USAQUEN
470000000,96.0,3,3,4,MAZUREN COLINA,Entre 5 y 10 años,350000.0,1,5099-M4142399,0,0,0,0,0,0,0,0,0,0,0.0,SUBA
280000000,54.0,2,1,4,CEDRITOS,Más de 20 años,532800.0,2,2162-M4141667,0,0,0,0,0,0,0,0,0,0,0.0,USAQUEN
195500000,62.0,3,2,3,MADELENA II,Entre 5 y 10 años,150000.0,1,11304-M4142427,1,0,0,0,0,1,0,0,0,0,0.0,CIUDAD BOLIVAR
2500000000,252.0,3,4,6,ROSALES,Entre 0 y 5 años,1162000.0,4,5211-M2866368,0,1,0,0,0,1,1,0,1,0,50.0,CHAPINERO
762000000,127.0,3,2,3,CENTRO,Más de 20 años,376000.0,0,2162-M2587117,0,0,0,0,0,1,0,0,0,0,0.0,SANTA FE
560000000,66.0,1,2,6,CHICO,Entre 0 y 5 años,500000.0,1,3271-M3906049,1,1,0,0,0,1,0,0,0,1,2.0,CHAPINERO
455000000,86.0,2,1,6,SANTA BARBARA ORIENTAL,Más de 20 años,580000.0,1,3074-M3990091,0,0,0,0,0,0,0,0,0,0,0.0,USAQUEN
350000000,60.0,1,2,4,CEDRITOS,Entre 0 y 5 años,290000.0,1,4058-M3062633,0,0,0,0,0,1,0,1,0,1,3.0,USAQUEN
200000000,47.0,2,1,3,LAS ORQUIDEAS,Más de 20 años,10000.0,0,11104-M3685041,0,0,0,0,0,0,0,0,0,0,0.0,USAQUEN
2400000000,336.0,3,4,6,ROSALES,Más de 20 años,2000000.0,3,5211-M2606910,0,0,0,0,0,1,0,0,0,1,5.0,CHAPINERO
