precio,area_m2,habitaciones,baños,estrato,barrio,antiguead,administracion,parqueadero,codigo,equipado,sauna,jacuzzi,calefaccion,porteria,vista_panoramica,vista_exterior,picina,terraza,balcon,area_terraza_balcon_m2,localidad
795000000,105.0,3,4,6.0,CHICO NORTE III,Entre 10 y 20 años,650000.0,2,5168-2896795,0,0,0,1,0,0,0,1,1,0,5.0,CHAPINERO
1500000000,228.0,3,4,6.0,COUNTRY,Remodelado,950000.0,3,11204-M4139766,0,0,0,0,0,1,1,0,0,0,0.0,CHAPINERO
850000000,168.0,3,3,6.0,EL RINCON DEL CHICO,Entre 10 y 20 años,860000.0,2,252-M4141232,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
1200000000,149.0,3,4,6.0,CHICO NAVARRA,Entre 10 y 20 años,815000.0,2,2162-M3767390,0,0,0,0,0,0,0,0,0,1,2.0,CHAPINERO
810000000,109.0,3,3,6.0,CHICO NAVARRA,Entre 10 y 20 años,466000.0,2,3519-M3302347,0,0,0,0,0,1,0,0,0,1,6.0,CHAPINERO
1200000000,149.0,3,4,6.0,CHICO NAVARRA,Remodelado,815000.0,2,2162-M3767355,0,0,0,0,0,0,0,0,0,1,2.0,CHAPINERO
370000000,78.0,3,2,4.0,SAN GABRIEL NORTE,Entre 10 y 20 años,352000.0,1,3496-M4065972,0,0,0,0,0,0,1,0,0,0,0.0,CHAPINERO
1350000000,127.0,2,3,6.0,ROSALES,Entre 0 y 5 años,880000.0,2,3664-M3749488,0,1,0,0,0,1,0,1,0,1,6.0,CHAPINERO
2590000000,420.0,4,5,6.0,EL NOGAL,Más de 20 años,2020000.0,4,3241-M2565446,0,0,0,0,0,1,0,0,0,1,4.0,CHAPINERO
2500000000,276.0,3,4,6.0,CHICO NAVARRA,Remodelado,1500000.0,3,3340-M3752760,0,1,0,0,0,0,0,0,1,0,38.0,CHAPINERO
6400000000,363.0,4,5,6.0,EL REFUGIO,Entre 0 y 5 años,2000000.0,4,2748-M2446126,0,1,1,1,0,1,0,1,0,1,5.0,CHAPINERO
1690000000,268.0,3,5,6.0,RECODO DEL COUNTRY,Más de 20 años,1643130.0,3,3774-M3751253,0,0,0,0,0,1,1,0,0,0,0.0,CHAPINERO
850000000,94.0,2,3,6.0,CHICO NORTE II,Entre 0 y 5 años,,2,2489-M3744912,0,0,0,0,0,1,1,0,0,1,3.0,CHAPINERO
1162000000,211.0,3,2,6.0,CHICO,Más de 20 años,843400.0,2,2266-M2443942,0,0,0,0,0,1,0,0,0,1,3.0,CHAPINERO
3950000000,256.0,3,5,6.0,LA CABRERA,Entre 0 y 5 años,1334000.0,3,603-100701620,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
1800000000,272.0,4,5,6.0,NOGAL,Entre 10 y 20 años,1400000.0,3,754-M3565775,0,0,0,0,0,0,0,0,0,1,6.0,CHAPINERO
1480000000,190.0,3,3,6.0,EL NOGAL,Más de 20 años,830000.0,4,450-M3121719,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
2380000000,198.0,3,4,6.0,EL CHICO,Entre 10 y 20 años,1263000.0,3,10139-M3889523,0,0,0,0,0,0,0,0,1,0,87.0,CHAPINERO
2800000000,302.0,3,4,6.0,EL REFUGIO,Remodelado,1800000.0,3,3241-M2601339,0,0,1,0,0,1,1,0,1,0,10.0,CHAPINERO
3400000000,317.0,3,4,6.0,EL RETIRO,Entre 5 y 10 años,,3,5044-M2618905,1,0,0,1,0,0,0,0,0,0,0.0,CHAPINERO
820000000,160.0,3,3,6.0,CHICO NORTE,Entre 10 y 20 años,580000.0,2,14558-M3735453,0,0,0,0,0,1,0,0,0,1,2.0,CHAPINERO
2280000000,196.0,3,5,6.0,LAS ROSALES,Entre 0 y 5 años,1180000.0,4,2162-M3677154,0,0,0,0,0,1,0,0,1,0,100.0,CHAPINERO
1750000000,268.0,3,5,6.0,RECODO DEL COUNTRY,Más de 20 años,1643130.0,3,3774-M3751219,0,0,0,0,0,1,1,0,0,0,0.0,CHAPINERO
3100000000,258.0,3,4,6.0,CHICO LA CABRERA,Entre 5 y 10 años,1795000.0,4,3774-M2860925,0,0,0,0,0,0,0,0,0,1,12.0,CHAPINERO
780000000,93.0,2,3,6.0,CHICO NAVARRA S2 ND,Entre 5 y 10 años,900000.0,2,3340-M4064688,0,0,0,0,0,0,0,0,0,1,4.0,CHAPINERO
2900000000,296.4,3,3,6.0,LOS ROSALES,Entre 10 y 20 años,2200000.0,4,2359-M3348275,0,0,0,0,0,0,1,1,1,0,21.5,CHAPINERO
3500000000,325.0,3,4,6.0,ROSALES BELLA VISTA,Entre 0 y 5 años,2500000.0,4,5586-M2897179,0,1,1,0,0,1,0,0,0,1,15.0,CHAPINERO
2000000000,350.0,4,5,6.0,LOS ROSALES,Remodelado,1170000.0,2,2748-M3751157,0,0,1,0,0,1,0,0,0,0,0.0,CHAPINERO
462000000,76.0,3,2,4.0,LA ESPERANZA NORTE,Más de 20 años,287000.0,1,3496-M3750866,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
375000000,77.0,2,2,4.0,SAN GABRIEL NORTE,Más de 20 años,566000.0,1,3496-M4065950,0,0,0,0,0,0,1,0,0,0,0.0,CHAPINERO
2700000000,277.0,3,5,5.0,CHICO VIRREY,Entre 0 y 5 años,2000000.0,4,3147-M3225226,0,1,1,0,0,0,1,0,1,0,124.0,CHAPINERO
890000000,160.0,3,4,6.0,CHAPINERO,Más de 20 años,800000.0,2,2251-M4146280,0,0,0,0,0,0,1,0,1,0,30.0,CHAPINERO
1500000000,250.0,3,2,6.0,ALTOS DEL REFUGIO,Entre 5 y 10 años,1355000.0,2,438-M3635964,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
1144000000,143.57,2,3,6.0,CHICO SANTA BARBARA,Entre 0 y 5 años,600000.0,2,836-M3096148,0,0,0,0,0,0,0,0,1,0,15.0,CHAPINERO
1850000000,283.0,3,5,6.0,BELLAVISTA ROSALES,Más de 20 años,1380000.0,3,2162-M3687343,0,0,1,0,0,1,0,1,0,0,0.0,CHAPINERO
1800000000,220.0,3,5,6.0,COUNTRY,Entre 10 y 20 años,1720000.0,3,2359-M4079170,1,1,0,0,0,1,0,1,0,1,8.0,CHAPINERO
850000000,125.0,3,3,6.0,EL NOGAL,Más de 20 años,732000.0,1,11203-M3096302,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
3300000000,270.0,3,4,6.0,LA CABRERA,Entre 5 y 10 años,2300000.0,4,39-M4078042,0,0,0,0,0,1,0,0,0,1,5.0,CHAPINERO
795000000,156.0,3,3,6.0,CHICO NORTE III,Más de 20 años,850000.0,2,3312-M2587961,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
1750000000,204.0,3,5,5.0,VIRREY,Entre 5 y 10 años,1300000.0,4,3147-M3428595,0,0,0,0,0,0,1,0,0,0,0.0,CHAPINERO
1500000000,181.0,3,5,6.0,LOS ROSALES,Entre 5 y 10 años,1370000.0,2,2993-M2587909,0,0,0,0,0,1,0,0,1,0,16.0,CHAPINERO
600000000,103.0,3,2,6.0,CHICO RESERVADO,Más de 20 años,590000.0,2,3074-M4142594,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
1650000000,224.0,3,4,6.0,CABRERA,Más de 20 años,12180000.0,3,754-M4141785,0,0,0,0,0,0,0,0,1,0,6.0,CHAPINERO
1900000000,185.0,3,5,6.0,CHICO RESERVADO CHICO,Entre 5 y 10 años,1200000.0,3,2699-M2867341,0,0,0,0,0,0,1,0,0,1,6.0,CHAPINERO
1298000000,190.0,2,3,6.0,EL NOGAL,Remodelado,780000.0,2,5545-M4079975,0,0,1,0,0,1,0,0,1,0,65.0,CHAPINERO
295000000,60.0,3,2,4.0,GRAN GRANADA,Entre 5 y 10 años,,1,11549-M4081025,1,0,0,0,0,0,0,0,0,1,3.0,CHAPINERO
3100000000,280.0,4,5,6.0,CHICO RESERVADO,Entre 0 y 5 años,2200000.0,4,2162-M3235931,0,1,0,0,0,0,0,1,1,0,85.0,CHAPINERO
275000000,56.24,3,2,3.0,PRADO VERANIEGO NORTE,Más de 20 años,190000.0,1,2952-M3029568,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
6400000000,363.0,4,5,6.0,ROSALES,Entre 0 y 5 años,2000000.0,4,2748-M2450938,0,1,1,1,0,1,0,1,0,1,5.0,CHAPINERO
2100000000,343.0,3,3,6.0,REFUGIO,Entre 10 y 20 años,2900000.0,2,754-M3441883,0,1,0,0,0,0,0,1,0,0,0.0,CHAPINERO
1400000000,209.0,3,5,6.0,ROSALES BELLA VISTA,Entre 10 y 20 años,1250000.0,3,512-M4021899,0,0,0,0,0,1,0,0,0,1,10.0,CHAPINERO
1950000000,204.0,3,4,6.0,CHICO VIRREY,Entre 10 y 20 años,1363000.0,3,2162-M3424688,0,0,1,0,0,0,0,0,1,0,43.0,CHAPINERO
2400000000,336.0,3,4,6.0,ROSALES,Más de 20 años,2000000.0,3,5211-M2606907,0,1,0,0,0,1,0,0,0,1,6.0,CHAPINERO
900000000,107.79,3,3,6.0,ALTOS DE REFUGIO,Entre 10 y 20 años,780000.0,2,2238-M3835370,0,0,0,0,0,0,0,0,1,0,1.0,CHAPINERO
2200000000,270.0,3,4,6.0,CHICO ALTO,Más de 20 años,1900000.0,3,2359-M3632332,0,1,1,0,0,1,0,1,1,0,50.0,CHAPINERO
3500000000,412.0,3,4,6.0,CHICO LA CABRERA,Más de 20 años,1679000.0,3,2489-M3146653,0,0,1,0,0,1,0,0,1,0,60.0,CHAPINERO
1700000000,260.0,4,5,6.0,CHICO NORTE,Entre 5 y 10 años,1100000.0,3,4186-M3355306,0,0,0,0,0,1,0,0,0,1,1.0,CHAPINERO
680000000,122.0,3,3,6.0,CHICO NAVARRA,Entre 10 y 20 años,569500.0,2,11104-M3685017,0,0,0,0,0,0,0,0,0,1,4.7,CHAPINERO
202000000,36.0,2,1,2.0,LOS PORTALES DEL NORTE,Remodelado,87000.0,1,11104-M3989774,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
1950000000,208.0,3,4,6.0,LOS ROSALES,Entre 10 y 20 años,1100000.0,3,800-M2843547,0,0,0,0,0,1,1,0,1,0,15.0,CHAPINERO
835000000,110.0,2,3,5.0,ANTIGUO COUNTRY,Entre 5 y 10 años,890000.0,2,3390-M2822889,0,0,0,0,0,0,1,0,0,1,6.0,CHAPINERO
1980000000,335.0,2,3,6.0,LOS ROSALES,Más de 20 años,1989000.0,2,3390-M3683987,0,0,0,0,0,1,1,0,0,0,0.0,CHAPINERO
1100000000,143.0,2,3,5.0,LA ALAMEDA COUNTRY,Remodelado,670000.0,2,10123-M3027509,1,1,0,0,0,1,0,0,0,0,0.0,CHAPINERO
435000000,92.0,3,2,4.0,PORTALES DEL NORTE,Entre 10 y 20 años,387000.0,2,10139-M4141388,0,0,0,0,0,0,0,0,0,1,4.0,CHAPINERO
900000000,90.0,1,2,6.0,LOS ROSALES,Entre 5 y 10 años,630000.0,2,10312-M2544531,0,0,0,0,0,1,1,0,0,0,0.0,CHAPINERO
980000000,252.0,2,3,6.0,CHICO NORTE S2 AG,Remodelado,1300000.0,2,3340-M2784663,0,0,0,0,0,0,1,0,1,0,100.0,CHAPINERO
2175000000,202.0,3,4,6.0,CHICO REFUGIO,Entre 0 y 5 años,1000000.0,2,4428-M2714981,0,0,0,0,0,1,0,0,0,1,12.0,CHAPINERO
700000000,97.0,2,2,6.0,ROSALES BELLA VISTA,Entre 10 y 20 años,670000.0,1,4274-M3689286,0,0,0,0,0,0,1,0,1,0,8.0,CHAPINERO
800000000,158.0,3,3,6.0,EL RINCON DEL CHICO,Entre 10 y 20 años,520000.0,2,2359-M3098368,0,0,1,0,0,1,0,0,0,0,0.0,CHAPINERO
2190000000,234.65,3,4,6.0,LOS ROSALES,Entre 0 y 5 años,1700000.0,3,2748-M2588368,0,0,0,0,0,1,0,0,0,0,0.0,CHAPINERO
840000000,112.0,3,3,6.0,RINCON DEL CHICO,Más de 20 años,833000.0,2,2238-M4080635,0,0,0,0,0,1,0,0,0,0,0.0,CHAPINERO
225000000,47.0,3,2,4.0,LA PRADERA NORTE,Entre 10 y 20 años,198000.0,1,3608-M3637749,0,0,0,0,0,0,1,0,0,0,0.0,CHAPINERO
780000000,151.0,3,3,5.0,NIZA NORTE,Entre 5 y 10 años,540000.0,2,2748-M2559576,0,1,1,0,0,1,0,1,0,1,5.0,CHAPINERO
945000000,170.0,3,4,6.0,CHICO SANTA BARBARA,Más de 20 años,876000.0,3,5105-M4022860,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
1700000000,230.0,3,2,6.0,CABRERA,Entre 10 y 20 años,1600000.0,3,12037-M3029896,0,0,1,0,0,0,0,0,1,0,50.0,CHAPINERO
1998000000,346.0,4,5,6.0,CHICO,Remodelado,1500000.0,3,15453-M4080061,1,0,0,0,0,0,1,0,1,0,69.0,CHAPINERO
3050000000,274.0,3,5,6.0,CHICO MUSEO,Entre 10 y 20 años,1395000.0,4,2699-M2697406,0,0,0,0,0,0,0,0,1,0,35.0,CHAPINERO
750000000,152.19,3,3,6.0,CHICO NORTE III,Entre 10 y 20 años,1000000.0,2,370-M3184721,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
1200000000,128.0,2,3,5.0,ANTIGUO COUNTRY,Entre 0 y 5 años,1200000.0,2,754-M3693006,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
2560000000,265.0,3,3,6.0,ROSALES BELLAVISTA,Remodelado,1165000.0,3,10139-M4081443,0,0,0,0,0,0,0,0,0,1,1.0,CHAPINERO
964000000,186.3,3,2,6.0,CHICO RESERVADO,Más de 20 años,988000.0,1,359-M3065904,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
5650000000,375.0,3,4,6.0,CHICO VIRREY,Entre 0 y 5 años,2448000.0,4,10312-M2526274,0,1,0,0,0,1,0,0,1,0,40.0,CHAPINERO
1950000000,290.0,2,2,6.0,LA CABRERA,Más de 20 años,2210000.0,2,2328-M3184202,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
2140000000,268.0,3,5,6.0,CHICO,Más de 20 años,1555000.0,3,44-M3316973,0,0,0,0,0,1,0,0,0,0,0.0,CHAPINERO
1900000000,175.0,3,4,6.0,CHICO,Entre 5 y 10 años,1200000.0,3,3664-M3682786,0,0,0,0,0,0,0,0,1,0,8.0,CHAPINERO
3100000000,272.0,3,5,6.0,LA CABRERA,Entre 5 y 10 años,1730000.0,4,3390-M2696807,0,0,0,0,0,1,0,0,1,0,15.0,CHAPINERO
987000000,165.0,3,4,6.0,EL CHICO,Entre 10 y 20 años,960000.0,2,5545-M3784491,0,0,1,0,0,0,0,0,0,0,0.0,CHAPINERO
680000000,141.13,2,3,4.0,LA PORCIUNCULA,Más de 20 años,920000.0,1,411-M3783556,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
1350000000,165.0,3,3,6.0,CHICO,Más de 20 años,1196000.0,2,11203-M4026818,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
1600000000,220.0,2,4,6.0,CHICO,Más de 20 años,1145800.0,2,3390-M2733067,0,0,0,0,0,1,1,0,1,0,40.0,CHAPINERO
2900000000,261.0,3,3,6.0,ROSALES REFUGIO,Entre 5 y 10 años,2340000.0,3,770-M3066748,0,0,0,0,0,1,0,0,0,1,8.0,CHAPINERO
1295000000,201.0,3,3,6.0,CHICO NORTE,Más de 20 años,1070000.0,4,851-M2715341,0,0,0,0,0,0,1,0,1,0,30.0,CHAPINERO
2150000000,215.64,3,4,6.0,LOS ROSALES,Entre 5 y 10 años,1560000.0,3,3390-M2844824,0,0,0,0,0,1,1,0,0,1,20.0,CHAPINERO
590000000,79.5,2,3,6.0,CHICO NAVARRA,Entre 5 y 10 años,1000000.0,2,10123-M3578052,1,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
880000000,90.73,2,2,6.0,CHICO,Entre 10 y 20 años,2139603.0,1,3437-M4081753,0,0,0,0,0,0,0,1,0,0,0.0,CHAPINERO
1230000000,159.0,3,5,6.0,LOS ROSALES,Entre 10 y 20 años,1062360.0,2,4761-M4144743,0,1,0,0,0,0,0,1,0,0,0.0,CHAPINERO
1490000,190.0,3,4,6.0,ALTOS DE RETIRO,Entre 5 y 10 años,890000.0,2,2359-M2844064,0,0,0,0,0,1,0,0,0,1,6.0,CHAPINERO
1600000000,175.0,3,4,6.0,CHICO RESERVADO,Más de 20 años,800000.0,2,5161-3541379,0,0,0,0,0,0,1,0,0,0,0.0,CHAPINERO
1150000000,261.0,4,4,6.0,CHICO SAN PATRICIO,Más de 20 años,1200000.0,3,2501-M2844092,0,0,1,0,0,0,0,0,0,1,5.0,CHAPINERO
1100000000,182.0,3,4,6.0,CHICO NORTE II,Más de 20 años,1100000.0,4,2147-M3064944,0,0,0,0,0,0,0,0,1,0,82.0,CHAPINERO
650000000,117.5,3,3,6.0,EL RINCON DEL CHICO,Entre 10 y 20 años,1031000.0,2,3312-M3686801,0,0,0,0,0,1,0,0,0,0,0.0,CHAPINERO
1340000000,2.0,3,5,6.0,CHICO NAVARRA,Entre 5 y 10 años,1102000.0,3,12359-M3992881,1,1,1,0,0,0,0,1,0,1,2.0,CHAPINERO
1180000000,143.39,3,5,6.0,CHICO VIRREY,Entre 10 y 20 años,750000.0,2,11203-M3101741,0,0,0,0,0,0,0,0,0,1,3.0,CHAPINERO
730000000,83.0,2,3,5.0,ALTOS DE CHICO,Más de 20 años,650000.0,2,2162-M4151631,0,0,0,0,0,1,0,0,0,0,0.0,CHAPINERO
600000000,113.0,3,3,5.0,EL NOGAL,Más de 20 años,1090000.0,2,5483-M2733484,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
1150000000,175.0,3,5,6.0,CHICO NAVARRA,Entre 0 y 5 años,800000.0,2,2748-M3001338,0,0,0,0,0,0,0,0,1,0,15.0,CHAPINERO
2500000000,171.0,3,4,6.0,CHICO,Entre 0 y 5 años,1400000.0,3,523-M2869369,0,0,0,0,0,1,0,0,0,0,0.0,CHAPINERO
1180000000,151.0,3,3,5.0,EL NOGAL ESPARTILLAL,Más de 20 años,1100000.0,4,10312-M4084655,0,0,0,0,0,1,0,0,0,0,0.0,CHAPINERO
1100000000,129.0,3,3,6.0,CHICO,Entre 0 y 5 años,864000.0,2,10967-M4084756,0,0,0,0,0,1,1,0,0,1,5.0,CHAPINERO
980000000,147.2,3,3,6.0,CHICO NORTE III,Remodelado,827900.0,2,2162-M3498285,0,0,0,0,0,1,0,0,0,0,0.0,CHAPINERO
1600000000,160.0,1,3,6.0,CHICO NORTE,Entre 10 y 20 años,1200000.0,3,3038-M4028126,0,0,0,0,0,1,0,0,1,0,100.0,CHAPINERO
1950000000,163.0,2,4,6.0,CHICO RESERVADO,Entre 0 y 5 años,780000.0,3,3664-M3579422,0,1,0,0,0,1,0,1,0,0,0.0,CHAPINERO
1300000000,128.0,2,3,6.0,CHICO,Entre 0 y 5 años,950000.0,2,3664-M4150145,0,0,0,0,0,1,0,0,0,1,4.0,CHAPINERO
1700000000,246.0,3,5,6.0,CHICO NORTE II,Más de 20 años,1815000.0,3,2162-M4185495,0,0,0,0,0,1,0,0,0,1,6.0,CHAPINERO
1150000000,164.0,2,2,6.0,EL NOGAL,Remodelado,940000.0,1,10139-M2835801,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
4000000000,400.0,3,5,6.0,EL RETIRO,Entre 10 y 20 años,2500000.0,4,10139-M3119222,0,0,0,0,0,0,0,1,1,0,20.0,CHAPINERO
4000000000,403.0,4,4,6.0,ALTOS DEL RETIRO,Más de 20 años,3800000.0,3,10312-M3607817,0,1,1,0,0,1,0,1,0,1,12.0,CHAPINERO
265000000,20.0,1,1,5.0,NUEVA AUTOPISTA NORTE,Entre 0 y 5 años,200000.0,0,2748-M3560781,1,0,0,0,0,0,0,0,0,1,2.0,CHAPINERO
2400000000,274.0,3,5,6.0,CHICO MUSEO,Entre 10 y 20 años,1340000.0,4,2699-M2706952,0,0,0,0,0,1,0,0,1,0,35.0,CHAPINERO
1600000000,211.53,3,3,6.0,CHICO NAVARRA,Entre 10 y 20 años,1451996.0,3,5216-M3675632,0,0,0,0,0,1,0,0,1,0,30.0,CHAPINERO
578000000,74.0,2,2,6.0,CHICO NAVARRA,Entre 5 y 10 años,620000.0,2,5545-M3671841,0,1,0,0,0,0,0,0,0,1,4.0,CHAPINERO
760000000,114.0,2,3,5.0,EL VIRREY,Entre 5 y 10 años,460000.0,2,290-M4127276,0,0,0,0,0,0,0,0,0,1,10.0,CHAPINERO
1790000000,266.0,4,5,6.0,CHICO NAVARRA,Entre 5 y 10 años,1200000.0,4,2993-M2741930,0,0,0,0,0,1,0,0,1,0,46.0,CHAPINERO
450000000,95.0,3,3,4.0,LA ESPERANZA NORTE,Más de 20 años,333800.0,1,3147-M4062138,0,0,0,0,0,0,1,0,0,0,0.0,CHAPINERO
4500000000,363.0,3,5,6.0,ROSALES PENAS BLANCAS,Entre 5 y 10 años,4100000.0,4,3165-M3051200,0,0,0,0,0,0,1,0,0,0,0.0,CHAPINERO
310000000,48.0,1,1,5.0,CHICO LAGO GAITAN,Más de 20 años,292000.0,1,2821-M3116885,1,0,0,0,0,1,0,0,0,0,0.0,CHAPINERO
3000000000,361.0,3,3,6.0,ALTOS DEL REFUGIO,Entre 10 y 20 años,,3,800-M4008823,0,0,0,0,0,1,1,0,0,0,0.0,CHAPINERO
2700000000,301.0,3,5,6.0,ROSALES CARR 5 CALLE 80,Más de 20 años,2000000.0,3,3204-M4059550,0,0,0,0,0,1,0,0,1,0,30.0,CHAPINERO
1000000000,102.0,2,3,6.0,ROSALES BELLA VISTA,Entre 0 y 5 años,621000.0,2,990-M2835097,0,1,0,0,0,0,0,1,0,1,3.0,CHAPINERO
2240000000,268.0,3,5,6.0,CHICO,Entre 10 y 20 años,1555000.0,3,603-100701949,0,0,0,0,0,0,1,0,0,0,0.0,CHAPINERO
1880000000,268.0,3,5,6.0,COUNTRY,Entre 10 y 20 años,1817000.0,4,2359-M3670353,0,1,1,0,0,1,0,1,0,1,15.0,CHAPINERO
580000000,97.0,2,2,6.0,VIRREY,Más de 20 años,900000.0,2,851-M4124327,0,0,0,0,0,0,1,0,0,0,0.0,CHAPINERO
1350000000,184.0,3,4,6.0,CHICO NAVARRA,Entre 10 y 20 años,929000.0,3,3553-M4058113,0,1,0,0,0,0,1,0,0,0,0.0,CHAPINERO
3255000000,332.0,4,5,6.0,LOS ROSALES,Entre 10 y 20 años,2340000.0,3,3165-M3189821,0,0,0,0,0,0,1,0,0,0,0.0,CHAPINERO
450000000,72.0,3,2,4.0,MODELO NORTE,Entre 10 y 20 años,243000.0,1,2934-M4183047,0,0,0,0,0,1,0,1,0,1,5.0,CHAPINERO
550000000,102.5,2,3,6.0,CHAPINERO,Más de 20 años,660000.0,1,9859-M3559265,0,0,0,0,0,0,0,0,1,0,14.0,CHAPINERO
1500000000,195.0,3,4,6.0,CHICO,Más de 20 años,1300000.0,2,3165-M2718352,0,0,0,0,0,0,1,0,0,0,0.0,CHAPINERO
2150000000,153.0,3,4,6.0,CABRERA,Entre 0 y 5 años,1327000.0,2,3165-M3370851,0,0,0,0,0,0,1,0,0,0,0.0,CHAPINERO
575000000,63.0,1,2,6.0,CHICO RESERVADO,Entre 10 y 20 años,469000.0,2,3282-M3882279,0,0,0,0,0,0,0,0,0,1,15.0,CHAPINERO
1200000000,187.0,3,4,6.0,LA CAROLINA COUNTRY,Más de 20 años,750000.0,2,2266-M3472715,0,0,0,0,0,0,1,0,0,0,0.0,CHAPINERO
1755000000,281.0,3,3,6.0,LOS ROSALES,Más de 20 años,1609000.0,2,3553-M3739063,0,0,0,0,0,0,1,0,1,0,90.0,CHAPINERO
3600000000,500.0,4,5,6.0,LOS ROSALES,Más de 20 años,2800000.0,3,171-M2835724,0,0,0,1,0,1,1,0,0,0,0.0,CHAPINERO
1500000000,273.0,3,4,6.0,EL REFUGIO,Más de 20 años,1400000.0,3,603-M2704385,0,0,0,0,0,1,0,0,0,0,0.0,CHAPINERO
850000000,100.0,2,3,6.0,ROSALES BELLA VISTA,Remodelado,980000.0,2,2592-M3807388,0,0,0,0,0,0,0,0,0,1,3.0,CHAPINERO
2100000000,300.0,3,5,6.0,ROSALES BAJO,Más de 20 años,1700000.0,3,3664-M3546687,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
2980000000,275.0,3,4,6.0,ROSALES BELLA VISTA,Entre 5 y 10 años,1600000.0,3,5545-M3337388,0,1,0,0,0,1,0,1,0,1,12.0,CHAPINERO
270000000,66.0,3,2,3.0,GRANADA NORTE,Entre 5 y 10 años,250000.0,1,2699-M3044015,0,0,0,0,0,0,1,0,0,0,0.0,CHAPINERO
2600000000,265.0,3,5,6.0,ROSALES,Entre 10 y 20 años,1000000.0,3,2120-M3974303,1,0,1,0,0,1,0,0,0,1,14.0,CHAPINERO
1630000000,249.0,3,4,6.0,LA CABRERA,Más de 20 años,,4,12617-M2855066,0,0,0,0,0,0,0,0,0,1,10.0,CHAPINERO
1595000000,253.0,3,4,6.0,RETIRO NOGAL,Más de 20 años,1438000.0,4,13374-M3547823,0,0,0,0,0,1,0,0,1,0,8.0,CHAPINERO
10724810000,504.0,3,4,6.0,LA CABRERA,Entre 0 y 5 años,2800000.0,4,5545-M3134395,0,1,1,0,0,1,0,1,1,0,111.0,CHAPINERO
930000000,144.0,3,4,6.0,CHICO RESERVADO,Entre 5 y 10 años,750000.0,2,5105-M2872220,0,0,0,0,0,0,1,0,0,0,0.0,CHAPINERO
1150000000,116.0,2,3,5.0,VIRREY ANTIGUO COUNTRY,Entre 0 y 5 años,1200000.0,2,14383-M3852286,0,0,1,0,0,1,0,0,1,0,35.0,CHAPINERO
13000000000,487.0,4,5,6.0,CHICO MUSEO,Entre 0 y 5 años,2500000.0,4,770-M3070428,0,1,1,0,0,1,0,1,1,0,100.0,CHAPINERO
1100000000,146.0,3,5,6.0,CHICO NAVARRA,Entre 10 y 20 años,1000000.0,2,3390-M2763615,0,0,0,0,0,1,0,0,0,0,0.0,CHAPINERO
440000000,54.0,1,1,5.0,CHICO VIRREY,Entre 5 y 10 años,440000.0,1,3340-M3326587,0,0,0,0,0,0,0,0,0,0,0.0,CHAPINERO
1450000000,205.0,3,4,6.0,LA CABRERA,Entre 10 y 20 años,1000000.0,2,770-M3366300,1,0,0,0,0,1,0,0,0,0,0.0,CHAPINERO
1500000000,165.0,3,3,6.0,CHICO NAVARRA,Entre 5 y 10 años,1100000.0,3,3312-M3646645,0,0,0,0,0,0,0,0,1,0,60.0,CHAPINERO
1400000000,160.0,3,3,6.0,CABRERA,Más de 20 años,1500000.0,2,2162-M3513643,0,0,0,0,0,0,0,0,1,0,45.0,CHAPINERO
3100000000,277.0,4,5,6.0,REFUGIO DEL CHICO ALTO,Entre 0 y 5 años,1778000.0,3,2748-M2578150,0,0,0,1,0,1,0,0,0,1,8.0,CHAPINERO
940000000,105.0,3,2,6.0,CHICO VIRREY,Entre 10 y 20 años,620000.0,2,770-M3366364,1,0,0,0,0,1,0,0,0,1,1.0,CHAPINERO
980000000,148.0,3,4,6.0,CHICO SAN PATRICIO,Entre 10 y 20 años,696000.0,2,883-M2592357,0,1,0,0,0,1,0,0,0,1,10.0,CHAPINERO
1200000000,128.0,3,3,6.0,CHICO NORTE,Remodelado,1000000.0,2,2501-M3705983,0,0,0,0,0,0,0,0,0,1,2.0,CHAPINERO
3300000000,486.0,3,5,6.0,CHICO RESERVADO,Entre 5 y 10 años,2400000.0,4,3241-M2530117,0,0,0,0,0,0,1,0,1,0,160.0,CHAPINERO
