precio,area_m2,habitaciones,baños,estrato,barrio,antiguead,administracion,parqueadero,piso,codigo,equipado,sauna,jacuzzi,calefaccion,porteria,vista_panoramica,vista_exterior,picina,terraza,balcon,area_terraza_balcon_m2,descripcion,link,query,date
900000000,119.0,3,2,6,Rosales,Más de 20 años,,2.0,1,9947-M4130106,0,0,0,0,0,0,0,0,0,0,,"Vendo lindo apartamento remodelado en Rosales,  piso 3 exterior, muy iluminado, cuenta con  tres habitaciones, principal con baño y walking closet, las otras dos habitaciones comparten baño, cocina abierta,  estudio,  zona de ropas, dos garajes y depósito,  el edificio tiene dos ascensores y bahía de parqueo para visitantes. Ubicado en un sector lindo y tranquilo,  cerca del Parque Gustavo Uribe y la Quebrada la Vieja en donde puedes hacer caminatas ecológicas. Se encuentra en una zona privilegiada cerca de la Zona G,  restaurantes y supermercado.",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-las-acacias-3-habitaciones-2-banos-2-garajes/9947-M4130106,chapinero,Mon Apr  3 07:34:54 2023
900000000,119.0,3,2,6,Rosales,Más de 20 años,,2.0,1,9947-M4130139,0,0,0,0,0,0,0,0,0,0,,"Vendo lindo apartamento remodelado en Rosales,  piso 3 exterior, muy iluminado, cuenta con  tres habitaciones, principal con baño y walking closet, las otras dos habitaciones comparten baño, cocina abierta,  estudio,  zona de ropas, dos garajes y depósito,  el edificio tiene dos ascensores y bahía de parqueo para visitantes. Ubicado en un sector lindo y tranquilo,  cerca del Parque Gustavo Uribe y la Quebrada la Vieja en donde puedes hacer caminatas ecológicas. Se encuentra en una zona privilegiada cerca de la Zona G,  restaurantes y supermercado.",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-las-acacias-3-habitaciones-2-banos-2-garajes/9947-M4130139,chapinero,Mon Apr  3 07:34:58 2023
900000000,119.0,3,2,6,Rosales,Más de 20 años,,2.0,1,9947-M4130375,0,0,0,0,0,0,0,0,0,0,,"Vendo lindo apartamento remodelado en Rosales,  piso 3 exterior, muy iluminado, cuenta con  tres habitaciones, principal con baño y walking closet, las otras dos habitaciones comparten baño, cocina abierta,  estudio,  zona de ropas, dos garajes y depósito,  el edificio tiene dos ascensores y bahía de parqueo para visitantes. Ubicado en un sector lindo y tranquilo,  cerca del Parque Gustavo Uribe y la Quebrada la Vieja en donde puedes hacer caminatas ecológicas. Se encuentra en una zona privilegiada cerca de la Zona G,  restaurantes y supermercado.",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-las-acacias-3-habitaciones-2-banos-2-garajes/9947-M4130375,chapinero,Mon Apr  3 07:35:02 2023
340000000,40.0,1,1,3,Chapinero Norte,Entre 0 y 5 años,,,3,2412-M3979540,0,0,0,0,0,0,0,0,0,0,,"Area 40 mts, vendo apartaestudio acogedor, esquinero muy iluminado, tercer piso exterior, vista al parque de los gipis y hacia la septima, con balcón, espacio abierto que se puede adecuar segun las necesidades del cliente, un baño, cocina, ideal para estudiantes o una persona interesada en vivir en el sector, tiene un bicicletero exclusivo del apartamento, no tiene parqueadero, El edificio esta super ubicado en el centro de chapinero y cuenta con zona de lavandería, gimnasio, zona de estudios, sala de reuniones, salón comunal, terraza totalmente dotada con BBQ y mirador, apts - c- dos",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-chapinero-central-1-habitaciones-1-banos/2412-M3979540,chapinero,Mon Apr  3 07:35:06 2023
329000000,59.95,2,2,4,Chapinero,Más de 20 años,395000.0,1.0,,4796-3375,0,0,0,1,0,0,1,0,0,0,,"Hermoso apartamento sexto piso exterior ,muy iluminado ,sobre la séptima frente al parque de los hippies, dos habitaciones, dos baños, un parqueadero cubierto, sala comedor ,cocina integral. El edificio tiene parqueadero de visitantes,ascensor . Para mayor información comunicarse con Andres Nieto al celular tres veinte ocho sesenta y dos sesenta y siete ochenta y siete.",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-la-salle-2-habitaciones-2-banos-1-garajes/4796-3375,chapinero,Mon Apr  3 07:35:12 2023
540000000,80.0,2,2,5,INGEMAR Chapinero Alto,Más de 20 años,400000.0,1.0,4,MC4107172,0,0,0,0,0,0,0,0,0,0,,"Apto de 80 m, amplios espacios, iluminación natural, dos habitaciones con closet de madera, dos baños amplios, cocina y lavandería independiente. Salón comedor con chimenea, un parqueadero cubierto y deposito en el segundo nivel. Vigilancia 24 horas.",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-ingemar-2-habitaciones-2-banos-1-garajes/MC4107172,chapinero,Mon Apr  3 07:35:16 2023
1050000000,200.0,3,4,6,LOS ROSALES,Entre 10 y 20 años,900000.0,3.0,8,851-M1387012,0,0,0,0,0,0,0,0,0,0,,"Lindo apto en el sector de Rosales, con terraza de 80 Mts, 3 Garajes.",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-emaus-3-habitaciones-4-banos-3-garajes/851-M1387012,chapinero,Mon Apr  3 07:35:21 2023
260000000,49.9,2,1,3,chapinero central,Más de 20 años,451000.0,,3,MC4123079,0,0,0,0,0,0,0,0,0,0,,"Excelente apartamento ubicado en chapinero, frente a la universidad, konrad Lorenz, cerca del Carulla de la novena, iglesia de Lourdes. El apartamento cuenta con un área de 49.9 m2, sala comedora, una habitación, estudio, un baño, vista panorámica, excelente iluminación Alta valorización, El lugar perfecto para vivir, ¡si estas interesado contáctanos!",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-chapinero-norte-2-habitaciones-1-banos/MC4123079,chapinero,Mon Apr  3 07:35:26 2023
600000000,81.0,1,2,6,LOS ROSALES,Entre 5 y 10 años,450000.0,1.0,3,3241-M2603284,0,0,0,0,0,0,0,0,1,0,4.0,"Espectacular apartamento con linda vista, hermosos acabados y supremamente iluminado. Sala comedor, cocina abierta y muy bien ubicado.",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-las-acacias-1-habitaciones-2-banos-1-garajes/3241-M2603284,chapinero,Mon Apr  3 07:35:31 2023
347000000,55.0,1,1,4,CHAPINERO ALTO LA SALLE,Entre 10 y 20 años,285000.0,1.0,3,418-M3214862,0,0,0,0,0,0,0,0,0,0,,"Apartamento interior remodelado en Chapinero Alto. ubicado sobre calle secundaria. El edificio cuenta con Gimnasio, cancha de Squash, Salón comunal",https://www.metrocuadrado.com/inmueble/venta-apartamento-bogota-la-salle-1-habitaciones-1-banos-1-garajes/418-M3214862,chapinero,Mon Apr  3 07:35:37 2023
